season_start_year,season,match_date,match_id,home_team,away_team,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5
2024,2024-2025,2024-11-10,2024_Man United_Leicester_20241110,Man United,Leicester,3,0,H,1.38,5.5,6.5,1.44,2.75
2024,2024-2025,2024-11-10,2024_Nott'm Forest_Newcastle_20241110,Nott'm Forest,Newcastle,1,3,A,2.7,3.3,2.7,1.97,1.93
2024,2024-2025,2024-11-10,2024_Tottenham_Ipswich_20241110,Tottenham,Ipswich,1,2,A,1.25,6.5,9.0,1.3,3.5
2024,2024-2025,2024-11-10,2024_Chelsea_Arsenal_20241110,Chelsea,Arsenal,1,1,D,2.7,3.4,2.55,1.73,2.1
2024,2024-2025,2024-11-23,2024_Leicester_Chelsea_20241123,Leicester,Chelsea,1,2,A,6.5,4.75,1.44,1.5,2.63
2024,2024-2025,2024-11-23,2024_Arsenal_Nott'm Forest_20241123,Arsenal,Nott'm Forest,3,0,H,1.38,4.75,9.0,1.8,2.0
2024,2024-2025,2024-11-23,2024_Aston Villa_Crystal Palace_20241123,Aston Villa,Crystal Palace,2,2,D,1.62,4.0,5.5,1.73,2.1
2024,2024-2025,2024-11-23,2024_Bournemouth_Brighton_20241123,Bournemouth,Brighton,1,2,A,2.4,3.6,2.8,1.57,2.38
2024,2024-2025,2024-11-23,2024_Everton_Brentford_20241123,Everton,Brentford,0,0,D,2.45,3.4,2.88,1.86,2.04
2024,2024-2025,2024-11-23,2024_Fulham_Wolves_20241123,Fulham,Wolves,1,4,A,1.62,4.0,5.25,1.67,2.2
2024,2024-2025,2024-11-23,2024_Man City_Tottenham_20241123,Man City,Tottenham,0,4,A,1.48,4.75,6.0,1.3,3.5
2024,2024-2025,2024-11-24,2024_Southampton_Liverpool_20241124,Southampton,Liverpool,2,3,A,11.0,5.75,1.27,1.44,2.75
2024,2024-2025,2024-11-24,2024_Ipswich_Man United_20241124,Ipswich,Man United,1,1,D,5.25,4.0,1.62,1.57,2.38
2024,2024-2025,2024-11-25,2024_Newcastle_West Ham_20241125,Newcastle,West Ham,0,2,A,1.5,4.5,6.0,1.53,2.5
2024,2024-2025,2024-11-29,2024_Brighton_Southampton_20241129,Brighton,Southampton,1,1,D,1.38,5.0,7.5,1.44,2.75
2024,2024-2025,2024-11-30,2024_Brentford_Leicester_20241130,Brentford,Leicester,4,1,H,1.65,4.2,4.75,1.57,2.38
2024,2024-2025,2024-11-30,2024_Crystal Palace_Newcastle_20241130,Crystal Palace,Newcastle,1,1,D,2.9,3.6,2.3,1.8,2.0
2024,2024-2025,2024-11-30,2024_Nott'm Forest_Ipswich_20241130,Nott'm Forest,Ipswich,1,0,H,1.7,3.8,4.75,1.92,1.98
2024,2024-2025,2024-11-30,2024_Wolves_Bournemouth_20241130,Wolves,Bournemouth,2,4,A,2.8,3.6,2.4,1.67,2.2
2024,2024-2025,2024-11-30,2024_West Ham_Arsenal_20241130,West Ham,Arsenal,2,5,A,7.0,4.5,1.45,1.73,2.1
2024,2024-2025,2024-12-01,2024_Chelsea_Aston Villa_20241201,Chelsea,Aston Villa,3,0,H,1.7,4.1,4.5,1.53,2.5
2024,2024-2025,2024-12-01,2024_Man United_Everton_20241201,Man United,Everton,4,0,H,1.53,4.2,6.0,1.73,2.1
2024,2024-2025,2024-12-01,2024_Tottenham_Fulham_20241201,Tottenham,Fulham,1,1,D,1.7,4.5,4.1,1.44,2.75
2024,2024-2025,2024-12-01,2024_Liverpool_Man City_20241201,Liverpool,Man City,2,0,H,2.1,3.6,3.3,1.57,2.38
2024,2024-2025,2024-12-03,2024_Ipswich_Crystal Palace_20241203,Ipswich,Crystal Palace,0,1,A,3.0,3.4,2.35,2.01,1.89
2024,2024-2025,2024-12-03,2024_Leicester_West Ham_20241203,Leicester,West Ham,3,1,H,2.9,3.4,2.38,1.73,2.1
2024,2024-2025,2024-12-04,2024_Everton_Wolves_20241204,Everton,Wolves,4,0,H,2.1,3.4,3.5,2.03,1.87
2024,2024-2025,2024-12-04,2024_Man City_Nott'm Forest_20241204,Man City,Nott'm Forest,3,0,H,1.36,4.75,9.0,1.57,2.38
2024,2024-2025,2024-12-04,2024_Newcastle_Liverpool_20241204,Newcastle,Liverpool,3,3,D,4.2,4.0,1.75,1.57,2.38
2024,2024-2025,2024-12-04,2024_Southampton_Chelsea_20241204,Southampton,Chelsea,1,5,A,8.5,5.25,1.33,1.44,2.75
2024,2024-2025,2024-12-04,2024_Arsenal_Man United_20241204,Arsenal,Man United,2,0,H,1.44,4.5,7.0,1.62,2.3
2024,2024-2025,2024-12-04,2024_Aston Villa_Brentford_20241204,Aston Villa,Brentford,3,1,H,1.8,3.75,4.33,1.57,2.38
2024,2024-2025,2024-12-05,2024_Fulham_Brighton_20241205,Fulham,Brighton,3,1,H,2.35,3.6,2.88,1.62,2.3
2024,2024-2025,2024-12-05,2024_Bournemouth_Tottenham_20241205,Bournemouth,Tottenham,1,0,H,2.63,3.75,2.45,1.44,2.75
2024,2024-2025,2024-12-07,2024_Aston Villa_Southampton_20241207,Aston Villa,Southampton,1,0,H,1.36,5.5,7.0,1.44,2.75
2024,2024-2025,2024-12-07,2024_Brentford_Newcastle_20241207,Brentford,Newcastle,4,2,H,2.88,3.75,2.3,1.57,2.38
2024,2024-2025,2024-12-07,2024_Crystal Palace_Man City_20241207,Crystal Palace,Man City,2,2,D,5.5,4.2,1.57,1.62,2.3
2024,2024-2025,2024-12-07,2024_Man United_Nott'm Forest_20241207,Man United,Nott'm Forest,2,3,A,1.65,3.9,5.25,1.8,2.0
2024,2024-2025,2024-12-08,2024_Fulham_Arsenal_20241208,Fulham,Arsenal,1,1,D,5.0,4.33,1.6,1.8,2.0
2024,2024-2025,2024-12-08,2024_Ipswich_Bournemouth_20241208,Ipswich,Bournemouth,1,2,A,3.5,3.75,2.0,1.73,2.1
2024,2024-2025,2024-12-08,2024_Leicester_Brighton_20241208,Leicester,Brighton,2,2,D,4.5,3.8,1.73,1.57,2.38
2024,2024-2025,2024-12-08,2024_Tottenham_Chelsea_20241208,Tottenham,Chelsea,3,4,A,3.4,3.9,2.0,1.36,3.2
2024,2024-2025,2024-12-09,2024_West Ham_Wolves_20241209,West Ham,Wolves,2,1,H,1.9,3.9,3.75,1.62,2.3
2024,2024-2025,2024-12-14,2024_Arsenal_Everton_20241214,Arsenal,Everton,0,0,D,1.22,6.5,12.0,1.67,2.2
2024,2024-2025,2024-12-14,2024_Liverpool_Fulham_20241214,Liverpool,Fulham,2,2,D,1.33,5.5,8.0,1.5,2.63
2024,2024-2025,2024-12-14,2024_Newcastle_Leicester_20241214,Newcastle,Leicester,4,0,H,1.3,6.0,8.5,1.44,2.75
2024,2024-2025,2024-12-14,2024_Wolves_Ipswich_20241214,Wolves,Ipswich,1,2,A,1.9,3.8,3.8,1.73,2.1
2024,2024-2025,2024-12-14,2024_Nott'm Forest_Aston Villa_20241214,Nott'm Forest,Aston Villa,2,1,H,2.63,3.3,2.7,1.9,2.0
2024,2024-2025,2024-12-15,2024_Brighton_Crystal Palace_20241215,Brighton,Crystal Palace,1,3,A,1.85,3.8,3.9,1.73,2.1
2024,2024-2025,2024-12-15,2024_Man City_Man United_20241215,Man City,Man United,1,2,A,1.57,4.5,5.0,1.44,2.75
2024,2024-2025,2024-12-15,2024_Chelsea_Brentford_20241215,Chelsea,Brentford,2,1,H,1.33,6.0,7.5,1.33,3.4
2024,2024-2025,2024-12-15,2024_Southampton_Tottenham_20241215,Southampton,Tottenham,0,5,A,4.33,4.5,1.67,1.3,3.5
2024,2024-2025,2024-12-16,2024_Bournemouth_West Ham_20241216,Bournemouth,West Ham,1,1,D,1.7,4.0,4.75,1.53,2.5
2024,2024-2025,2024-12-21,2024_Aston Villa_Man City_20241221,Aston Villa,Man City,2,1,H,3.25,3.7,2.1,1.57,2.38
2024,2024-2025,2024-12-21,2024_Brentford_Nott'm Forest_20241221,Brentford,Nott'm Forest,0,2,A,2.3,3.6,2.9,1.73,2.1
2024,2024-2025,2024-12-21,2024_Ipswich_Newcastle_20241221,Ipswich,Newcastle,0,4,A,4.75,3.75,1.73,1.62,2.3
2024,2024-2025,2024-12-21,2024_West Ham_Brighton_20241221,West Ham,Brighton,1,1,D,2.88,3.7,2.35,1.5,2.63
2024,2024-2025,2024-12-21,2024_Crystal Palace_Arsenal_20241221,Crystal Palace,Arsenal,1,5,A,6.25,4.2,1.55,1.87,2.03
2024,2024-2025,2024-12-22,2024_Everton_Chelsea_20241222,Everton,Chelsea,0,0,D,5.0,4.2,1.62,1.67,2.2
2024,2024-2025,2024-12-22,2024_Fulham_Southampton_20241222,Fulham,Southampton,0,0,D,1.42,4.75,7.0,1.57,2.38
2024,2024-2025,2024-12-22,2024_Leicester_Wolves_20241222,Leicester,Wolves,0,3,A,2.55,3.4,2.7,1.67,2.2
2024,2024-2025,2024-12-22,2024_Man United_Bournemouth_20241222,Man United,Bournemouth,0,3,A,1.8,3.8,4.2,1.57,2.38
2024,2024-2025,2024-12-22,2024_Tottenham_Liverpool_20241222,Tottenham,Liverpool,3,6,A,4.5,4.0,1.73,1.3,3.5
2024,2024-2025,2024-12-26,2024_Man City_Everton_20241226,Man City,Everton,1,1,D,1.33,5.5,7.5,1.53,2.5
2024,2024-2025,2024-12-26,2024_Bournemouth_Crystal Palace_20241226,Bournemouth,Crystal Palace,0,0,D,1.9,3.8,3.8,1.73,2.1
2024,2024-2025,2024-12-26,2024_Chelsea_Fulham_20241226,Chelsea,Fulham,1,2,A,1.48,4.75,6.0,1.44,2.75
2024,2024-2025,2024-12-26,2024_Newcastle_Aston Villa_20241226,Newcastle,Aston Villa,3,0,H,1.91,3.8,3.75,1.62,2.3
2024,2024-2025,2024-12-26,2024_Nott'm Forest_Tottenham_20241226,Nott'm Forest,Tottenham,1,0,H,2.3,3.75,2.88,1.5,2.63
2024,2024-2025,2024-12-26,2024_Southampton_West Ham_20241226,Southampton,West Ham,0,1,A,3.25,3.5,2.2,1.67,2.2
2024,2024-2025,2024-12-26,2024_Wolves_Man United_20241226,Wolves,Man United,2,0,H,3.9,3.7,1.91,1.67,2.2
2024,2024-2025,2024-12-26,2024_Liverpool_Leicester_20241226,Liverpool,Leicester,3,1,H,1.08,12.0,23.0,1.2,4.5
2024,2024-2025,2024-12-27,2024_Brighton_Brentford_20241227,Brighton,Brentford,0,0,D,1.62,4.33,4.75,1.44,2.75
2024,2024-2025,2024-12-27,2024_Arsenal_Ipswich_20241227,Arsenal,Ipswich,1,0,H,1.14,9.0,15.0,1.4,3.0
2024,2024-2025,2024-12-29,2024_Leicester_Man City_20241229,Leicester,Man City,0,2,A,7.5,5.5,1.36,1.36,3.2
2024,2024-2025,2024-12-29,2024_Crystal Palace_Southampton_20241229,Crystal Palace,Southampton,2,1,H,1.57,3.9,5.5,1.73,2.1
2024,2024-2025,2024-12-29,2024_Everton_Nott'm Forest_20241229,Everton,Nott'm Forest,0,2,A,2.6,3.2,2.8,2.2,1.67
2024,2024-2025,2024-12-29,2024_Fulham_Bournemouth_20241229,Fulham,Bournemouth,2,2,D,2.3,3.6,2.88,1.67,2.2
2024,2024-2025,2024-12-29,2024_Tottenham_Wolves_20241229,Tottenham,Wolves,2,2,D,1.6,5.0,4.2,1.33,3.4
2024,2024-2025,2024-12-29,2024_West Ham_Liverpool_20241229,West Ham,Liverpool,0,5,A,7.0,5.0,1.4,1.4,3.0
2024,2024-2025,2024-12-30,2024_Aston Villa_Brighton_20241230,Aston Villa,Brighton,2,2,D,1.9,3.8,3.6,1.57,2.38
2024,2024-2025,2024-12-30,2024_Ipswich_Chelsea_20241230,Ipswich,Chelsea,2,0,H,6.5,4.75,1.42,1.44,2.75
2024,2024-2025,2024-12-30,2024_Man United_Newcastle_20241230,Man United,Newcastle,0,2,A,2.75,3.5,2.55,1.62,2.3
2024,2024-2025,2025-01-01,2024_Brentford_Arsenal_20250101,Brentford,Arsenal,1,3,A,6.5,4.75,1.44,1.53,2.5
2024,2024-2025,2025-01-04,2024_Tottenham_Newcastle_20250104,Tottenham,Newcastle,1,2,A,2.88,3.8,2.25,1.33,3.4
2024,2024-2025,2025-01-04,2024_Aston Villa_Leicester_20250104,Aston Villa,Leicester,2,1,H,1.33,5.5,8.5,1.5,2.63
2024,2024-2025,2025-01-04,2024_Bournemouth_Everton_20250104,Bournemouth,Everton,1,0,H,1.73,3.75,4.75,1.91,1.99
2024,2024-2025,2025-01-04,2024_Crystal Palace_Chelsea_20250104,Crystal Palace,Chelsea,1,1,D,3.8,3.75,1.91,1.57,2.38
2024,2024-2025,2025-01-04,2024_Man City_West Ham_20250104,Man City,West Ham,4,1,H,1.3,6.25,7.5,1.33,3.4
2024,2024-2025,2025-01-04,2024_Southampton_Brentford_20250104,Southampton,Brentford,0,5,A,3.0,3.4,2.4,1.67,2.2
2024,2024-2025,2025-01-04,2024_Brighton_Arsenal_20250104,Brighton,Arsenal,1,1,D,4.33,3.75,1.8,1.73,2.1
2024,2024-2025,2025-01-05,2024_Fulham_Ipswich_20250105,Fulham,Ipswich,2,2,D,1.55,4.2,5.75,1.73,2.1
2024,2024-2025,2025-01-05,2024_Liverpool_Man United_20250105,Liverpool,Man United,2,2,D,1.29,6.25,8.0,1.44,2.75
2024,2024-2025,2025-01-06,2024_Wolves_Nott'm Forest_20250106,Wolves,Nott'm Forest,0,3,A,3.3,3.2,2.3,2.1,1.73
2024,2024-2025,2025-01-14,2024_Brentford_Man City_20250114,Brentford,Man City,2,2,D,4.75,4.2,1.62,1.4,3.0
2024,2024-2025,2025-01-14,2024_Chelsea_Bournemouth_20250114,Chelsea,Bournemouth,2,2,D,1.48,4.75,6.0,1.4,3.0
2024,2024-2025,2025-01-14,2024_West Ham_Fulham_20250114,West Ham,Fulham,3,2,H,3.0,3.4,2.38,1.86,2.04
2024,2024-2025,2025-01-14,2024_Nott'm Forest_Liverpool_20250114,Nott'm Forest,Liverpool,1,1,D,5.25,4.1,1.62,1.62,2.3
2024,2024-2025,2025-01-15,2024_Everton_Aston Villa_20250115,Everton,Aston Villa,0,1,A,3.25,3.2,2.3,2.08,1.82
2024,2024-2025,2025-01-15,2024_Leicester_Crystal Palace_20250115,Leicester,Crystal Palace,0,2,A,3.9,3.6,1.91,1.73,2.1
2024,2024-2025,2025-01-15,2024_Newcastle_Wolves_20250115,Newcastle,Wolves,3,0,H,1.36,5.5,8.0,1.44,2.75
2024,2024-2025,2025-01-15,2024_Arsenal_Tottenham_20250115,Arsenal,Tottenham,2,1,H,1.4,5.25,7.0,1.44,2.75
2024,2024-2025,2025-01-16,2024_Ipswich_Brighton_20250116,Ipswich,Brighton,0,2,A,3.9,3.7,1.91,1.73,2.1
2024,2024-2025,2025-01-16,2024_Man United_Southampton_20250116,Man United,Southampton,3,1,H,1.29,6.0,9.5,1.53,2.5
2024,2024-2025,2025-01-18,2024_Newcastle_Bournemouth_20250118,Newcastle,Bournemouth,1,4,A,1.62,4.2,5.0,1.53,2.5
2024,2024-2025,2025-01-18,2024_Brentford_Liverpool_20250118,Brentford,Liverpool,0,2,A,6.5,5.0,1.42,1.36,3.2
2024,2024-2025,2025-01-18,2024_Leicester_Fulham_20250118,Leicester,Fulham,0,2,A,4.33,3.7,1.8,1.73,2.1
2024,2024-2025,2025-01-18,2024_West Ham_Crystal Palace_20250118,West Ham,Crystal Palace,0,2,A,2.6,3.5,2.63,1.8,2.0
2024,2024-2025,2025-01-18,2024_Arsenal_Aston Villa_20250118,Arsenal,Aston Villa,2,2,D,1.5,4.1,7.0,1.87,2.03
2024,2024-2025,2025-01-19,2024_Everton_Tottenham_20250119,Everton,Tottenham,3,2,H,2.8,3.5,2.45,1.67,2.2
2024,2024-2025,2025-01-19,2024_Man United_Brighton_20250119,Man United,Brighton,1,3,A,2.1,3.6,3.3,1.67,2.2
2024,2024-2025,2025-01-19,2024_Nott'm Forest_Southampton_20250119,Nott'm Forest,Southampton,3,2,H,1.38,4.75,8.0,1.73,2.1
2024,2024-2025,2025-01-19,2024_Ipswich_Man City_20250119,Ipswich,Man City,0,6,A,7.5,5.25,1.36,1.44,2.75
2024,2024-2025,2025-01-20,2024_Chelsea_Wolves_20250120,Chelsea,Wolves,3,1,H,1.36,5.75,6.5,1.36,3.2
2024,2024-2025,2025-01-25,2024_Bournemouth_Nott'm Forest_20250125,Bournemouth,Nott'm Forest,5,0,H,2.05,3.7,3.4,1.85,2.05
2024,2024-2025,2025-01-25,2024_Brighton_Everton_20250125,Brighton,Everton,0,1,A,1.67,3.75,5.5,1.89,1.89
2024,2024-2025,2025-01-25,2024_Liverpool_Ipswich_20250125,Liverpool,Ipswich,4,1,H,1.08,12.0,15.0,1.25,4.0
2024,2024-2025,2025-01-25,2024_Southampton_Newcastle_20250125,Southampton,Newcastle,1,3,A,6.5,5.25,1.42,1.41,2.7
2024,2024-2025,2025-01-25,2024_Wolves_Arsenal_20250125,Wolves,Arsenal,0,1,A,7.0,4.5,1.45,1.73,2.1
2024,2024-2025,2025-01-25,2024_Man City_Chelsea_20250125,Man City,Chelsea,3,1,H,2.05,4.0,3.3,1.4,3.0
2024,2024-2025,2025-01-26,2024_Crystal Palace_Brentford_20250126,Crystal Palace,Brentford,1,2,A,2.05,3.75,3.3,1.73,2.1
2024,2024-2025,2025-01-26,2024_Tottenham_Leicester_20250126,Tottenham,Leicester,1,2,A,1.45,5.5,5.5,1.33,3.4
2024,2024-2025,2025-01-26,2024_Aston Villa_West Ham_20250126,Aston Villa,West Ham,1,1,D,1.53,4.33,5.75,1.67,2.2
2024,2024-2025,2025-01-26,2024_Fulham_Man United_20250126,Fulham,Man United,0,1,A,2.3,3.4,3.1,1.88,2.02
2024,2024-2025,2025-02-01,2024_Nott'm Forest_Brighton_20250201,Nott'm Forest,Brighton,7,0,H,2.38,3.5,2.8,1.95,1.95
2024,2024-2025,2025-02-01,2024_Bournemouth_Liverpool_20250201,Bournemouth,Liverpool,0,2,A,4.5,4.33,1.67,1.44,2.75
2024,2024-2025,2025-02-01,2024_Everton_Leicester_20250201,Everton,Leicester,4,0,H,1.75,3.75,4.5,2.04,1.86
2024,2024-2025,2025-02-01,2024_Ipswich_Southampton_20250201,Ipswich,Southampton,1,2,A,1.95,3.6,3.8,1.73,2.1
2024,2024-2025,2025-02-01,2024_Newcastle_Fulham_20250201,Newcastle,Fulham,1,2,A,1.7,4.0,4.75,1.62,2.3
2024,2024-2025,2025-02-01,2024_Wolves_Aston Villa_20250201,Wolves,Aston Villa,2,0,H,3.3,3.6,2.1,1.73,2.1
2024,2024-2025,2025-02-02,2024_Brentford_Tottenham_20250202,Brentford,Tottenham,0,2,A,2.1,3.9,3.2,1.33,3.4
2024,2024-2025,2025-02-02,2024_Man United_Crystal Palace_20250202,Man United,Crystal Palace,0,2,A,2.0,3.5,3.8,1.87,2.03
2024,2024-2025,2025-02-02,2024_Arsenal_Man City_20250202,Arsenal,Man City,5,1,H,1.95,3.5,4.0,1.73,2.1
2024,2024-2025,2025-02-03,2024_Chelsea_West Ham_20250203,Chelsea,West Ham,2,1,H,1.36,4.75,8.0,1.4,3.0
2024,2024-2025,2025-02-12,2024_Everton_Liverpool_20250212,Everton,Liverpool,2,2,D,7.5,4.5,1.44,1.73,2.1
2024,2024-2025,2025-02-14,2024_Brighton_Chelsea_20250214,Brighton,Chelsea,3,0,H,2.7,3.6,2.45,1.57,2.38
2024,2024-2025,2025-02-15,2024_Leicester_Arsenal_20250215,Leicester,Arsenal,0,2,A,8.5,5.0,1.33,1.73,2.1
2024,2024-2025,2025-02-15,2024_Aston Villa_Ipswich_20250215,Aston Villa,Ipswich,1,1,D,1.4,4.75,7.0,1.57,2.38
2024,2024-2025,2025-02-15,2024_Fulham_Nott'm Forest_20250215,Fulham,Nott'm Forest,2,1,H,2.2,3.4,3.3,2.1,1.73
2024,2024-2025,2025-02-15,2024_Man City_Newcastle_20250215,Man City,Newcastle,4,0,H,1.95,4.2,3.3,1.44,2.75
2024,2024-2025,2025-02-15,2024_Southampton_Bournemouth_20250215,Southampton,Bournemouth,1,3,A,6.0,4.5,1.5,1.5,2.63
2024,2024-2025,2025-02-15,2024_West Ham_Brentford_20250215,West Ham,Brentford,0,1,A,2.35,3.6,2.88,1.62,2.3
2024,2024-2025,2025-02-15,2024_Crystal Palace_Everton_20250215,Crystal Palace,Everton,1,2,A,1.8,3.4,5.0,2.2,1.67
2024,2024-2025,2025-02-16,2024_Liverpool_Wolves_20250216,Liverpool,Wolves,2,1,H,1.15,8.0,12.0,1.36,3.2
2024,2024-2025,2025-02-16,2024_Tottenham_Man United_20250216,Tottenham,Man United,1,0,H,2.45,3.75,2.62,1.5,2.63
2024,2024-2025,2025-02-19,2024_Aston Villa_Liverpool_20250219,Aston Villa,Liverpool,2,2,D,3.9,4.0,1.83,1.57,2.38
2024,2024-2025,2025-02-21,2024_Leicester_Brentford_20250221,Leicester,Brentford,0,4,A,3.6,3.8,1.91,1.57,2.38
2024,2024-2025,2025-02-22,2024_Everton_Man United_20250222,Everton,Man United,2,2,D,2.5,3.2,2.9,2.2,1.67
2024,2024-2025,2025-02-22,2024_Arsenal_West Ham_20250222,Arsenal,West Ham,0,1,A,1.27,6.0,10.0,1.67,2.2
2024,2024-2025,2025-02-22,2024_Bournemouth_Wolves_20250222,Bournemouth,Wolves,0,1,A,1.53,4.5,5.5,1.57,2.38
2024,2024-2025,2025-02-22,2024_Fulham_Crystal Palace_20250222,Fulham,Crystal Palace,0,2,A,2.05,3.4,3.7,2.02,1.88
2024,2024-2025,2025-02-22,2024_Ipswich_Tottenham_20250222,Ipswich,Tottenham,1,4,A,4.1,3.6,1.9,1.53,2.5
2024,2024-2025,2025-02-22,2024_Southampton_Brighton_20250222,Southampton,Brighton,0,4,A,6.0,4.1,1.55,1.57,2.38
2024,2024-2025,2025-02-22,2024_Aston Villa_Chelsea_20250222,Aston Villa,Chelsea,2,1,H,2.63,3.4,2.6,1.57,2.38
2024,2024-2025,2025-02-23,2024_Newcastle_Nott'm Forest_20250223,Newcastle,Nott'm Forest,4,3,H,1.8,3.8,4.2,1.67,2.2
2024,2024-2025,2025-02-23,2024_Man City_Liverpool_20250223,Man City,Liverpool,0,2,A,2.88,3.8,2.25,1.4,3.0
2024,2024-2025,2025-02-25,2024_Brighton_Bournemouth_20250225,Brighton,Bournemouth,2,1,H,2.0,3.8,3.3,1.62,2.3
2024,2024-2025,2025-02-25,2024_Crystal Palace_Aston Villa_20250225,Crystal Palace,Aston Villa,4,1,H,2.45,3.4,2.8,1.9,2.0
2024,2024-2025,2025-02-25,2024_Wolves_Fulham_20250225,Wolves,Fulham,1,2,A,2.63,3.3,2.63,2.05,1.85
2024,2024-2025,2025-02-25,2024_Chelsea_Southampton_20250225,Chelsea,Southampton,4,0,H,1.17,8.0,13.0,1.29,3.75
2024,2024-2025,2025-02-26,2024_Brentford_Everton_20250226,Brentford,Everton,1,1,D,2.0,3.7,3.5,1.87,2.03
2024,2024-2025,2025-02-26,2024_Man United_Ipswich_20250226,Man United,Ipswich,3,2,H,1.53,4.33,6.0,1.67,2.2
2024,2024-2025,2025-02-26,2024_Nott'm Forest_Arsenal_20250226,Nott'm Forest,Arsenal,0,0,D,3.9,3.6,1.95,2.2,1.67
2024,2024-2025,2025-02-26,2024_Tottenham_Man City_20250226,Tottenham,Man City,0,1,A,3.25,4.0,2.0,1.36,3.2
2024,2024-2025,2025-02-26,2024_Liverpool_Newcastle_20250226,Liverpool,Newcastle,2,0,H,1.5,4.5,5.75,1.44,2.75
2024,2024-2025,2025-02-27,2024_West Ham_Leicester_20250227,West Ham,Leicester,2,0,H,1.62,4.2,5.0,1.73,2.1
2024,2024-2025,2025-03-08,2024_Nott'm Forest_Man City_20250308,Nott'm Forest,Man City,1,0,H,4.0,3.75,1.85,1.57,2.38
2024,2024-2025,2025-03-08,2024_Brighton_Fulham_20250308,Brighton,Fulham,2,1,H,1.95,3.6,3.75,1.73,2.1
2024,2024-2025,2025-03-08,2024_Crystal Palace_Ipswich_20250308,Crystal Palace,Ipswich,1,0,H,1.45,4.75,6.25,1.73,2.1
2024,2024-2025,2025-03-08,2024_Liverpool_Southampton_20250308,Liverpool,Southampton,3,1,H,1.1,9.0,19.0,1.29,3.75
2024,2024-2025,2025-03-08,2024_Brentford_Aston Villa_20250308,Brentford,Aston Villa,0,1,A,2.2,3.8,2.9,1.53,2.5
2024,2024-2025,2025-03-08,2024_Wolves_Everton_20250308,Wolves,Everton,1,1,D,2.6,3.1,2.88,2.3,1.62
2024,2024-2025,2025-03-09,2024_Chelsea_Leicester_20250309,Chelsea,Leicester,1,0,H,1.18,8.0,12.0,1.33,3.2
2024,2024-2025,2025-03-09,2024_Tottenham_Bournemouth_20250309,Tottenham,Bournemouth,2,2,D,2.7,3.9,2.35,1.37,3.0
2024,2024-2025,2025-03-09,2024_Man United_Arsenal_20250309,Man United,Arsenal,1,1,D,5.75,3.5,1.7,2.15,1.62
2024,2024-2025,2025-03-10,2024_West Ham_Newcastle_20250310,West Ham,Newcastle,0,1,A,3.25,3.4,2.2,1.73,2.1
2024,2024-2025,2025-03-15,2024_Everton_West Ham_20250315,Everton,West Ham,1,1,D,2.05,3.2,3.9,2.3,1.62
2024,2024-2025,2025-03-15,2024_Ipswich_Nott'm Forest_20250315,Ipswich,Nott'm Forest,2,4,A,3.75,3.5,2.0,1.87,2.03
2024,2024-2025,2025-03-15,2024_Man City_Brighton_20250315,Man City,Brighton,2,2,D,1.67,4.33,4.5,1.44,2.75
2024,2024-2025,2025-03-15,2024_Southampton_Wolves_20250315,Southampton,Wolves,1,2,A,3.7,3.4,2.0,1.84,2.06
2024,2024-2025,2025-03-15,2024_Bournemouth_Brentford_20250315,Bournemouth,Brentford,1,2,A,1.73,4.2,4.2,1.44,2.75
2024,2024-2025,2025-03-16,2024_Arsenal_Chelsea_20250316,Arsenal,Chelsea,1,0,H,1.8,3.6,4.5,1.86,1.92
2024,2024-2025,2025-03-16,2024_Fulham_Tottenham_20250316,Fulham,Tottenham,2,0,H,2.0,3.75,3.6,1.57,2.38
2024,2024-2025,2025-03-16,2024_Leicester_Man United_20250316,Leicester,Man United,0,3,A,4.5,3.5,1.83,1.8,2.0
2024,2024-2025,2025-04-01,2024_Arsenal_Fulham_20250401,Arsenal,Fulham,2,1,H,1.48,4.33,7.0,2.1,1.73
2024,2024-2025,2025-04-01,2024_Wolves_West Ham_20250401,Wolves,West Ham,1,0,H,2.5,3.2,2.9,2.2,1.67
2024,2024-2025,2025-04-01,2024_Nott'm Forest_Man United_20250401,Nott'm Forest,Man United,1,0,H,2.3,3.4,3.1,1.95,1.95
2024,2024-2025,2025-04-02,2024_Bournemouth_Ipswich_20250402,Bournemouth,Ipswich,1,2,A,1.36,5.25,7.5,1.53,2.5
2024,2024-2025,2025-04-02,2024_Brighton_Aston Villa_20250402,Brighton,Aston Villa,0,3,A,2.05,3.8,3.25,1.62,2.3
2024,2024-2025,2025-04-02,2024_Man City_Leicester_20250402,Man City,Leicester,2,0,H,1.2,8.0,10.0,1.4,3.0
2024,2024-2025,2025-04-02,2024_Newcastle_Brentford_20250402,Newcastle,Brentford,2,1,H,1.73,4.5,4.0,1.44,2.75
2024,2024-2025,2025-04-02,2024_Southampton_Crystal Palace_20250402,Southampton,Crystal Palace,1,1,D,5.75,3.8,1.62,1.8,2.0
2024,2024-2025,2025-04-02,2024_Liverpool_Everton_20250402,Liverpool,Everton,1,0,H,1.36,5.0,8.0,1.73,2.1
2024,2024-2025,2025-04-03,2024_Chelsea_Tottenham_20250403,Chelsea,Tottenham,1,0,H,1.65,4.5,4.5,1.4,3.0
2024,2024-2025,2025-04-05,2024_Everton_Arsenal_20250405,Everton,Arsenal,1,1,D,5.25,3.25,1.75,2.38,1.57
